"t","ei","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
NA,NA,1.01140001411783,1.16350046160307,1.19227100609344,0.675885359573037,27.9671241797056,12.0246252785875,1.05012665311857,7.01109575349417,1.8058035562378,1.40338479327071,3.08714481379748,-0.496527497124845,-0.305335673276364,1.32089113706026,2.21722985482027,2.95608946858041,1.09561059535981,5.27666179267627,3.50827140621636,1.96785764831657
NA,NA,1.02953158381075,1.04703278633203,1.24585055073805,0.779654146246709,42.446860966847,11.0107671892489,0.303959454116956,6.58222641333882,1.59115016305279,2.94874699200959,3.2142249882334,1.92024227392533,0.237200406874007,-0.0139039955220528,1.46207191982637,3.2513647544357,1.04508557486725,5.89425057276927,2.58960000614323,1.57104099780846
NA,NA,0.354447704388559,0.964194522439691,0.723268052744006,-0.703200924616926,54.6000761021093,13.8369611201852,0.776667378720885,4.36052451619728,0.484980593146957,2.21763262583445,3.31377376188326,-0.566691752956701,-0.532131187418529,0.234990132797432,2.14512957410507,4.0843707443732,1.28794815206201,4.99084829583334,3.33847544652563,1.8926969425744
NA,NA,0.268047148533432,1.09924767186888,0.207366686425999,0.158912113358293,37.281092332916,11.6811791261983,5.19490379565008,5.45797088068276,1.04989533150832,2.16915454450162,3.34060998687024,0.417173612180552,0.0735040771143785,0.575059684614974,1.77301079608937,3.44378995216777,0.565466504280864,5.20067417847887,2.77472416356884,2.51667111273908
NA,NA,0.0705601008297727,-0.230124392027019,0.954788323774159,0.651885823845018,32.583898640673,12.5940091221845,6.99895543187274,6.27718283610598,1.00855576854597,1.86844689815616,3.18915745163882,0.533503321416042,0.0592016285885685,0.427375962385299,1.62267037607957,3.00766826330109,0.89972227070111,5.43220110063351,2.5468167482734,1.84471274552324
NA,NA,-0.0546713767281244,0.861223697123623,0.84286129913075,-0.349018357473958,46.6443849061218,10.079082782248,2.51465048295579,5.00956583904421,1.72350538178209,0.0208333351482535,3.25437422756793,0.653810510503764,-0.121441691868228,0.710502085766279,1.7261497731854,3.55647366040122,0.181687152472068,5.84821745254127,2.35467398864659,2.6399573266196
NA,NA,0.829656453510427,1.00626123072968,1.17598045058664,0.351445375909355,35.7283819283459,11.5274072679884,2.76379277995427,6.56708504345318,0.696797289315437,0.898096820367344,3.5676947186889,-0.331772745665293,-0.184691930414983,0.397636100537279,2.02973230252166,2.86179105386597,0.857792296620838,6.05185640963723,2.87293686711068,2.21043900681467
NA,NA,-0.935386136246538,1.16704763402689,0.309215141044877,0.215640501704168,51.7190173567771,11.3390851482725,7.06204537888364,4.83869080992051,1.87606959978646,1.43323823459434,3.51064220244777,0.186906818047869,-0.199882158795869,0.143896934250509,1.27804749125409,3.12567113801528,0.225711376910569,4.79742709902628,1.65741487026161,1.14939584503662
NA,NA,-0.240484923818434,1.06984229791339,-0.0639135346650603,-0.976349054399943,36.2913072658884,10.7629928610617,3.71184819660534,5.35879967092325,1.39076252806397,1.25345928223335,3.23756876898638,1.00902131518552,-0.243589402788972,0.347334287834215,1.5642540313029,3.06149693791601,0.433942033683888,6.12405027354079,2.83246769548931,1.87622241981878
NA,NA,-0.415008860484916,1.40091911203629,1.38273919526942,0.0193014379189232,37.0284047303117,10.7045812400925,7.00803607266031,4.25328385417631,1.27419857970629,2.22157490483146,3.49248655140788,0.783321768099025,0.0349072933425595,-0.515864431699876,1.7815795482573,3.37392619048794,0.859776325941136,5.87955241926181,3.75608259015754,0.916043230896946
NA,NA,0.819077784872113,2.01539154024194,0.0514334444069287,0.240734234845567,40.9054190607911,15.3484556176038,4.79906802221534,5.15333340740905,0.78702708486528,4.08961959301698,3.15954686746182,-0.305382691108636,-0.349419414585242,-0.210553280812487,2.12807516163594,3.00110175833747,0.610790428974057,5.94455892660787,2.72235656465277,1.63945744982419
NA,NA,0.258312866776383,0.894460502194066,1.19611411562707,0.150432545083707,39.3954956204611,12.9549323273859,1.91365468852606,7.69035567295738,3.03017158464821,1.82509830357699,3.35357631735334,0.352159425540006,0.277861354034625,0.534309779351115,1.84635316118282,3.31898651400751,0.751889535975967,5.24496087029602,2.92121365492575,1.38280558830048
NA,NA,-1.34779730873415,0.410924067087277,-0.384564036965293,1.49423732370455,43.7309951128283,10.9237957174171,1.5447297200156,4.89281124284909,2.15142042401576,2.96136026915559,3.76101033556264,-0.0277696189918473,-0.320222867773857,0.0149984025660546,1.9971443900189,3.37244602288277,0.499468323968868,6.09255457440516,3.31266034488109,1.89013951532067
NA,NA,0.295497367425666,1.23163406136542,2.54262327628808,0.521206365803706,39.3099509420145,10.8309589231907,5.60594711712963,6.11793897762602,3.07542547894932,2.48453086654085,3.52476344939591,1.55906619311534,-0.440129062143797,-0.0875394284953064,1.71747431918266,3.22236337742219,0.917068425285459,5.26317403219906,3.11632037752663,2.29820065751514
NA,NA,0.338596774830414,0.980272275654237,0.423496287686708,0.694274995245357,48.0932549642125,9.897353626524,1.41746557899845,4.59593819024263,0.738914580058944,2.98380957503199,3.42290092556356,-0.879219545612821,0.000418104493199506,-0.286964639013447,1.97890531516455,3.32559333905535,0.397019195920708,5.3104858195985,3.32366332018945,0.30015764320398
NA,NA,0.160076681104194,0.889171632639578,-0.618732650863243,0.51978922361153,38.9613603210187,10.1635327486087,4.65890130557196,5.25055996634981,0.727342826282078,2.16790431311206,2.95730498689935,0.403156249502851,0.479409799479097,-0.57797579475441,1.84485840050002,3.9227533077204,0.531529129371886,5.32246590711804,2.0362844539063,0.847221546965999
NA,NA,0.386556911806391,1.96047635983546,1.37138298761728,0.339661509307164,35.7095520046511,11.0189758468708,1.06047087430376,5.21616180209785,0.808463027360265,1.03067207468736,3.2484903494835,0.358500050798508,-0.218678239290944,0.146079768459374,2.01477630718467,3.8783350017167,0.904147927878877,5.15851409722148,2.40107861654612,1.29240075341211
NA,NA,-0.133533035893682,1.40766717949958,1.48562561591611,0.414602686874439,38.1348025829983,12.2913263322206,-0.117319072768341,6.70741943707799,0.470842092662485,2.90055658733819,3.62584308499865,1.28086656964657,-0.316135359388936,0.441904671886266,2.03666663027258,3.39039793894073,1.16674150480533,6.01607777413205,3.82194743581008,1.47812158131564
NA,NA,-0.058721256637438,0.221735276785501,1.28770207342013,-0.974478875075081,48.6417813873942,14.2913302059169,3.67660715702899,5.04181548821968,1.55501161125306,2.23402891993194,3.48090821622307,-0.0234177834690367,-0.0400331315601048,0.0749728381258745,2.10515472179186,3.01729807965967,0.776674581587639,5.41010395294077,2.27390212221355,-0.112372375715206
NA,NA,0.423811945841461,1.41479258534953,0.457511171296298,1.72932096219416,39.3009207811897,10.573844829326,7.05708277386682,4.72610393335158,0.549055239688205,1.12931625562058,3.22168771846194,-0.146184551948972,-0.106307515038693,-0.132842377221279,1.41151430113928,3.57755570147624,-0.0461020025844725,6.40645445033606,3.08400351817477,3.98166612602989
NA,NA,-0.536921216977224,0.616885177673166,0.996537757278985,1.99398437758891,31.832174111795,11.0688542595015,-1.27331571420696,7.31559873430022,0.961916197188924,2.88258215045125,3.28872199718735,-0.0679403810885012,-0.230551351256296,-0.191577961810651,1.48723922657246,3.55905203952581,0.458822225539429,5.82325236743859,2.4025019509308,-0.375196981013577
NA,NA,0.27132130555488,0.466374320578647,2.02668993570346,-0.446379539592797,42.2445059341115,11.5407709782865,1.48758958071565,5.03779666654635,1.00249743125832,1.59870792021851,3.56519515063312,0.38206946575671,0.000174451122416219,0.316608286776509,1.99984297686634,3.28840076976188,0.231422555775782,5.86107021254523,3.76266202795061,2.69288534766511
NA,NA,0.0750877022866941,1.57656167593221,1.71993191210332,1.29438224324541,33.1736070996116,7.42421969429426,6.45171500915526,5.13930364339582,2.06148236584602,1.55132972839875,3.27405435082673,1.38517409187005,-0.297889516080233,-0.187206531060719,1.45798717759292,4.08413045607981,-0.110972094106809,5.77573555609644,2.96803894677313,-0.917746621678398
NA,NA,0.0094941044763632,0.492984911534028,2.25190824683896,0.47512640839633,29.4418437693003,11.8072828096152,2.85349942344109,7.25658973203243,0.406055315756619,1.67853804876945,3.37074712858645,0.990521385407744,-0.299695874405858,0.657392472436668,1.86326106756712,3.62991277666623,0.315022374287005,5.91982953599001,2.96989940351263,1.74916580313003
NA,NA,-0.838723795469171,1.23740231400116,2.70573944038903,1.05024890389035,43.2888398727763,15.4309331782745,5.46095445669509,5.48259374277551,0.564426610201789,2.43886659899409,3.3042307742408,0.185518584259892,0.0771783162053348,-0.0466326797500539,1.89764324858006,3.98369335569736,0.720083323889535,5.79871268313319,3.06995431483112,1.88667153196451
NA,NA,-0.121144328829131,1.02233485972063,1.63315006611596,1.8437281983748,51.1632699065616,9.96228144880155,5.08235611528953,5.1743785782675,0.166942985673846,0.529441866201481,3.54890565104016,0.923774210464279,0.613500368886875,0.967218103970304,2.28404925804868,4.14401197189035,0.367997378201282,5.30997542648894,2.20148887934413,0.937343378833135
NA,NA,0.0923026131670052,1.01355346108053,0.915990523816868,0.001647327792622,38.9689114501481,11.3385157005742,2.84978177094477,4.86141702472894,1.24094635672641,1.65055998737732,3.30655987847777,0.0941623218679608,-0.065946811533014,0.497351429393059,1.5432379546521,3.78216655324056,0.759437105184059,5.75214359745455,1.43399313488966,0.633653447096418
NA,NA,0.76600711617161,0.209284725199091,-0.20466293400146,0.848104787187958,47.7101811666526,12.8551932373138,3.03005135019266,3.09910208738193,0.881842727329841,2.02369269383286,3.46737895852459,0.384755485647042,-0.245075656778321,1.00417282643107,2.36519160329734,4.51341724948875,0.600634056431169,6.16468740494675,2.95739215484559,2.00402857777607
NA,NA,-0.119236804410167,0.740880632517001,0.434300017804768,-0.457563431516289,42.8916643765887,13.1901877794307,1.55906713994077,6.72965550215828,1.54323173102206,1.34375521392252,3.64943775556547,0.325818535609504,0.298186423584765,-0.40812651883681,2.27077239487871,2.46103956172095,0.295750420949037,6.3707357474797,2.04972490285185,1.50482006690976
