"t","ei","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
155.302377416073,1,0.728863856754957,1.10077015463469,0.717592341049832,1.5770046440744,36.9503896908186,14.3916643012072,6.23311671443963,5.48532252077081,1.93189692493058,2.95885728417201,3.12139399718564,0.328800730281893,0.565670825456384,0.535850473847066,1.82858328616602,3.91055634160594,0.399786770662632,5.28184715376292,3.36270217425313,0.876460948049015
411.718279160994,1,0.390144301861295,1.10533236737322,0.791923812627025,1.2314557641654,37.6584430108816,14.2557063811235,2.15000970750237,4.02132141754307,1.21892722256,2.29368782224166,3.17052865374931,0.748978638480876,0.226214063141859,-0.12040477142237,2.1819766584633,3.89438590564806,0.591978445157671,5.39513931115984,3.45521561193247,0.64281008789133
363.782092268374,1,-0.597867679077176,1.09630832336239,1.45828291480245,-0.436964490564907,32.2919458718166,12.9898325019117,4.92208234985365,5.56054887214437,1.51542012642679,2.06704365371106,3.38741366851938,0.36914682941784,0.0678809286243775,0.0623228419542943,1.82063904061943,2.91388043416962,0.985834724108665,5.98585441444349,3.0577774725719,1.59831284710186
204.513903186419,1,0.651164610245157,0.902046523247388,2.68551503967165,0.735427619709105,40.1744776576,11.9475196331179,3.6665486141501,6.0443482716139,0.859920985450123,2.9594220002112,3.07025366171878,-0.650566801481939,0.311982192797906,-0.115377063439106,1.73529548169236,3.14341976341395,0.55284189844252,5.89743657857354,3.57353563242956,1.4524065812262
25.4742672485502,1,0.327580262647669,0.260434544004936,0.945802147574085,0.0396253801417409,41.2211534593071,10.226770430643,2.48253851104186,5.00369429131153,1.51346217296286,1.94970432967774,3.26196348474956,0.230498679621478,0.508509126150048,0.0836857190940868,1.65156578121476,2.83648676030614,0.764016063524255,5.37551225774047,3.45208199729512,0.102846183678286
693.31943330192,1,0.27986905363296,0.361145776619667,0.968661861148646,-0.374913235159441,42.5273150575484,10.8892960160013,5.98505777736121,2.57487203517308,0.900331611325772,1.33547427381197,3.24681395045317,0.439675063203503,0.408492478669712,0.0100702491066539,1.99683547611959,2.67818884059035,0.647401873332029,5.66575834779319,3.39398972203399,-0.264796286608578
778.108718333395,1,-0.349610402664985,1.09139208088235,0.188640601074531,-0.0358205831208125,46.6186090766344,10.5873836484936,5.09862420188682,5.38494166196583,1.30515295649583,1.62304996929957,3.28205343184961,-0.697875429473213,-0.465959206153549,0.453093150361729,2.51908206995944,2.95076418028674,0.47491719914925,5.87080816998006,3.18821777488557,0.746464346019701
9.13949453692117,1,0.125555578124101,0.237212243295606,0.592888205860973,-0.17515993426157,33.070415654063,12.2189156105315,3.64591529136169,3.14767795640742,1.48528782557864,2.05814474769974,3.42699917807514,0.410033123150027,-0.147105180940305,-0.0610496750220543,1.70374725512806,2.81926723433768,0.573710254344691,5.43958280038761,3.38618900638566,0.718653557276878
579.993064600537,1,0.554521175840987,0.998560627824471,1.69897110715733,0.058399382777707,38.0938295562832,15.1145490755885,4.67974014967766,4.54646468929359,0.832733545891255,1.41627140713736,3.19752539968532,0.103133324265543,-0.0181459415380856,0.730465010221429,2.35125858027625,2.4944372177915,0.888085279847151,6.16019029310188,3.72020615715933,1.39249464102639
183.836903916957,1,1.00485931967768,0.558528978466245,0.77385740440793,1.46050125235135,33.1430636074329,10.2898559076999,3.38596789842562,4.50400917689204,0.902547257619828,2.06276194723558,3.33495229475252,0.275532386684999,-0.37750162975053,0.467430916869251,2.28186344666916,2.59948079879715,0.659027390738481,6.30339918210022,3.01957921091331,1.10500059187259
